country,categoria_expectativa_vida,tsne_dim1,tsne_dim2,umap_dim1,umap_dim2,gdp_per_capita_current_us$
Lithuania,Mortalidad_Media,35.26635,-13.532847,13.514887,6.0058966,23870.4594851722
Lithuania,Mortalidad_Media,35.097202,-13.917938,13.539614,5.999971,20428.6478157394
Lithuania,Mortalidad_Baja,22.638983,-21.578646,12.637795,8.617936,19608.7943945553
Lithuania,Mortalidad_Baja,22.770327,-21.385757,12.603144,8.540326,19247.2315367967
Lithuania,Mortalidad_Baja,35.179096,-13.768939,13.497016,6.005766,16800.1510246099
Lithuania,Mortalidad_Media,28.3422,-19.125488,12.6703,8.283418,14934.2702840428
Lithuania,Mortalidad_Media,28.16672,-19.12343,12.781714,8.319655,14269.8039878287
Lithuania,Mortalidad_Media,22.686169,-17.164192,12.928353,8.511251,16446.1647181663
Lithuania,Mortalidad_Media,22.593035,-17.469625,12.855165,8.56806,15636.5252586048
Lithuania,Mortalidad_Media,22.340391,-16.23925,13.137628,8.511735,14288.1853493139
Lithuania,Mortalidad_Media,22.136074,-16.450483,13.097552,8.578421,14261.8433787325
Lithuania,Mortalidad_Media,24.124388,-21.20291,12.607574,8.6311455,11829.122609457
Lithuania,Mortalidad_Media,24.879559,-22.059177,12.419678,8.609358,11854.3711053096
Lithuania,Mortalidad_Media,20.349613,-16.30252,13.4475355,8.624737,14955.5345462921
Lithuania,Mortalidad_Media,19.886696,-16.23442,13.498546,8.612688,12295.1212779366
Lithuania,Mortalidad_Media,19.615381,-16.217804,13.496261,8.663042,9210.10118229413
Lithuania,Mortalidad_Media,19.746454,-16.04852,13.482024,8.690201,7857.03148786492
Lithuania,Mortalidad_Media,20.146503,-15.848169,13.518595,8.648226,6734.57487061946
Lithuania,Mortalidad_Media,20.352083,-16.160362,13.435383,8.646733,5507.47434187652
Lithuania,Mortalidad_Media,16.0197,-18.27912,13.349801,9.316136,4148.13091485015
Lithuania,Mortalidad_Media,15.666153,-18.405008,13.336585,9.489926,3532.52787363242
Lithuania,Mortalidad_Media,1.5407705,-29.590975,12.619099,11.318143,3300.63634928559
Lithuania,Mortalidad_Media,-13.27321,40.16674,-4.8348446,9.50199,2182.69156931505
Luxembourg,Mortalidad_Baja,31.57454,12.608067,2.762847,-7.4086847,123719.658915996
Luxembourg,Mortalidad_Baja,31.412739,12.898714,2.758211,-7.404385,134965.815442152
Luxembourg,Mortalidad_Baja,31.480291,12.839255,2.7407293,-7.3865566,116860.02817236
Luxembourg,Mortalidad_Baja,31.865528,13.194244,2.7593818,-7.4052978,112696.649059674
Luxembourg,Mortalidad_Baja,32.243584,12.919971,2.783557,-7.430021,116926.759593905
Luxembourg,Mortalidad_Baja,32.209156,12.863007,2.7637644,-7.410438,110193.213797228
Luxembourg,Mortalidad_Baja,31.903801,13.146984,2.7358928,-7.381838,106899.293549552
Luxembourg,Mortalidad_Baja,32.08796,13.142146,2.747134,-7.39356,105462.012584423
Luxembourg,Mortalidad_Baja,32.838776,13.155234,2.8255587,-7.4713025,123678.702143275
Luxembourg,Mortalidad_Baja,32.706135,13.338397,2.8357923,-7.48179,120000.140729859
Luxembourg,Mortalidad_Baja,33.11046,13.534219,2.829959,-7.4754815,112584.676270958
Luxembourg,Mortalidad_Baja,32.819115,13.700453,2.8405159,-7.4867334,119025.057203467
Luxembourg,Mortalidad_Baja,33.144047,13.762909,2.8817434,-7.5261045,110885.991378721
Luxembourg,Mortalidad_Baja,32.55886,13.714017,2.8126678,-7.458873,109419.746953106
Luxembourg,Mortalidad_Baja,33.703854,14.019545,2.956328,-7.596297,120422.137934157
Luxembourg,Mortalidad_Baja,34.443577,14.491526,3.062623,-7.6975055,107475.320297978
Luxembourg,Mortalidad_Baja,33.98435,14.212198,2.995679,-7.6334324,90788.8004876145
Luxembourg,Mortalidad_Baja,34.52019,14.489051,3.063515,-7.697827,80988.1376230858
Luxembourg,Mortalidad_Baja,35.279846,14.880091,3.1534257,-7.7827873,76544.9170868473
Luxembourg,Mortalidad_Baja,35.347103,15.083369,3.1949363,-7.8239527,65689.3214536911
Luxembourg,Mortalidad_Baja,35.9477,15.620929,3.2717512,-7.8972816,53005.7339209179
Luxembourg,Mortalidad_Baja,35.75537,15.400853,3.2179954,-7.8455935,48440.1420151355
Luxembourg,Mortalidad_Baja,35.961475,15.527079,3.2703006,-7.893718,48659.5988753233
Luxembourg,Mortalidad_Baja,36.9852,16.146542,3.3200176,-7.9436903,51032.349635318
Madagascar,Mortalidad_Alta,-26.245035,9.578926,-1.8774441,14.094491,503.514533472879
Madagascar,Mortalidad_Alta,-26.374792,9.232743,-1.8960769,14.1502285,483.469463351371
Madagascar,Mortalidad_Alta,-31.128517,11.641899,-2.5225368,14.470305,450.771615201509
Madagascar,Mortalidad_Alta,-25.798439,8.416439,-1.8123876,14.063964,499.818837622534
Madagascar,Mortalidad_Alta,-26.259508,8.807703,-1.9486128,14.183856,500.45718552916
Madagascar,Mortalidad_Alta,-31.054182,11.865572,-2.5040326,14.396449,491.866848718929
Madagascar,Mortalidad_Alta,-31.321304,12.162935,-2.5557594,14.441307,453.970714522463
Madagascar,Mortalidad_Alta,-31.535675,12.149587,-2.6001253,14.486353,445.320069480568
Madagascar,Mortalidad_Alta,-31.558502,12.075646,-2.5905821,14.489505,505.684922503435
Madagascar,Mortalidad_Alta,-31.790686,12.211447,-2.586933,14.506999,515.301589361832
Madagascar,Mortalidad_Alta,-22.028599,-52.384262,9.709667,14.601169,493.511162904211
Madagascar,Mortalidad_Alta,-39.109867,11.068804,-2.9833674,15.300287,506.163691559309
Madagascar,Mortalidad_Alta,-22.785238,-52.03805,9.709827,14.663093,450.009391645726
Madagascar,Mortalidad_Alta,-40.576126,10.9671955,-3.0599108,15.548771,446.315238370592
Madagascar,Mortalidad_Alta,-40.15356,10.456001,-2.9636443,15.378725,512.579800058444
Madagascar,Mortalidad_Alta,-39.899345,10.400582,-2.9440143,15.423325,419.548001431865
Madagascar,Mortalidad_Alta,-36.657104,8.898978,-2.585934,15.193009,324.146874882604
Madagascar,Mortalidad_Alta,-23.136042,-52.95922,9.5998125,14.711423,305.812074924388
Madagascar,Mortalidad_Alta,-52.439316,5.6470737,-2.6908767,15.690651,272.20074858856
Madagascar,Mortalidad_Alta,-39.111465,6.8577933,-2.619745,15.581794,352.620095849925
Madagascar,Mortalidad_Alta,-39.167988,6.7241077,-2.6178985,15.735924,304.941777398445
Madagascar,Mortalidad_Alta,-24.023256,-53.40487,9.513057,14.682144,319.283278235657
Madagascar,Mortalidad_Alta,-39.271786,6.0640106,-2.3003662,15.984846,280.282905559649
Madagascar,Mortalidad_Alta,-47.298645,-11.686317,-1.0833338,17.811823,273.149653945976
Malawi,Mortalidad_Alta,-33.020294,16.624277,-3.228114,13.948919,604.269751184515
Malawi,Mortalidad_Alta,-32.687027,16.327555,-3.1788378,13.964356,617.447520802454
Malawi,Mortalidad_Alta,-32.642815,16.338017,-3.1734407,13.944125,602.507478176106
Malawi,Mortalidad_Alta,-19.064884,-52.599487,9.799408,14.241808,580.889816066776
Malawi,Mortalidad_Alta,-25.752146,13.650438,-2.3697274,13.892475,533.203173686705
Malawi,Mortalidad_Alta,-26.231194,13.7170925,-2.4583435,13.99567,495.769683367165
Malawi,Mortalidad_Alta,-19.097498,-52.988274,9.793611,14.2054615,450.506105510719
Malawi,Mortalidad_Alta,-28.267076,13.5203705,-2.484434,14.158922,539.605363240686
Malawi,Mortalidad_Alta,-29.313196,12.748027,-2.4754667,14.285451,529.5133440206
Malawi,Mortalidad_Alta,-29.561577,12.381969,-2.4613483,14.346124,496.947368267313
Malawi,Mortalidad_Alta,-29.201345,12.253078,-2.4199188,14.345874,558.46208832772
Malawi,Mortalidad_Alta,-29.332495,11.939313,-2.3855898,14.607112,763.061000394572
Malawi,Mortalidad_Alta,-23.473473,-53.541195,9.460322,14.5607605,683.124694716799
Malawi,Mortalidad_Alta,-36.971657,1.4443892,-2.0986738,15.687317,625.869729869625
Malawi,Mortalidad_Alta,-36.81263,0.93837464,-1.9992232,15.729033,554.048820396119
Malawi,Mortalidad_Alta,-36.28806,0.4312367,-1.8816404,15.725385,475.180261659331
Malawi,Mortalidad_Alta,-36.96318,-0.8666474,-1.7789128,15.970732,440.822149023873
Malawi,Mortalidad_Alta,-37.44456,-1.6695707,-1.7318693,16.072609,414.361121984475
Malawi,Mortalidad_Alta,-28.95832,-54.658028,8.875361,14.830063,404.674248445428
Malawi,Mortalidad_Alta,-40.822727,-9.8953705,-1.3326418,17.251806,383.348596852642
Malawi,Mortalidad_Alta,-40.979053,-11.716711,-1.1782438,17.4185,428.210439838398
Malawi,Mortalidad_Alta,-40.79406,-12.137137,-1.1015241,17.424103,215.474524898357
Malawi,Mortalidad_Alta,-40.85272,-12.486086,-1.0500808,17.45389,224.22415918428
Malawi,Mortalidad_Alta,-39.80963,-14.537167,-0.77949834,17.46162,200.362370007247
Malaysia,Mortalidad_Baja,-0.29041162,48.852577,-5.023087,7.047396,11748.0919307944
Malaysia,Mortalidad_Media,17.080912,-11.892088,13.00383,10.08553,10903.1116425938
Malaysia,Mortalidad_Baja,0.08499816,48.09501,-4.973336,7.0365677,9957.52626697613
Malaysia,Mortalidad_Baja,0.51541305,48.33248,-4.9688725,7.012098,10920.191763972
Malaysia,Mortalidad_Baja,17.150368,-11.85636,12.884032,9.870722,10901.8019954421
Malaysia,Mortalidad_Baja,-0.2890948,48.64287,-5.0194426,7.048051,9862.54806612235
Malaysia,Mortalidad_Baja,-0.113063574,48.50163,-5.009118,7.0458493,9476.53409809923
Malaysia,Mortalidad_Baja,16.974566,-11.915061,12.916025,10.077859,9648.6797937523
Malaysia,Mortalidad_Baja,-1.527382,48.60676,-5.0605145,7.1038494,11013.3107334403
Malaysia,Mortalidad_Baja,5.566339,-19.626049,13.123046,10.845396,10713.6407638899
Malaysia,Mortalidad_Baja,-1.6250982,48.8733,-5.0484633,7.0576057,10600.5744240026
Malaysia,Mortalidad_Baja,5.46524,-19.014133,13.228365,10.779825,10217.1068585031
Malaysia,Mortalidad_Baja,-1.04284,49.37568,-5.096236,7.0937967,8899.34505544675
Malaysia,Mortalidad_Baja,-0.94976,49.306625,-5.0801616,7.077962,7191.43287234626
Malaysia,Mortalidad_Media,5.3974166,-18.126627,13.286978,10.735452,8371.82156086005
Malaysia,Mortalidad_Media,-1.726728,50.147503,-5.09719,7.084448,7168.93031942508
Malaysia,Mortalidad_Media,5.4644885,-18.02536,13.299593,10.754587,6158.40785533236
Malaysia,Mortalidad_Media,-1.6663246,50.239098,-5.097618,7.086654,5555.58179951206
Malaysia,Mortalidad_Media,-1.7418566,50.10861,-5.11281,7.080655,4939.24851854427
Malaysia,Mortalidad_Media,5.72072,-17.972162,13.288729,10.7241,4465.32194567208
Malaysia,Mortalidad_Media,-1.3851165,49.35888,-5.102907,7.113292,4184.03163773539
Malaysia,Mortalidad_Media,-1.088498,49.424957,-5.079492,7.1048527,3943.79943910239
Malaysia,Mortalidad_Media,-1.3335097,50.07097,-5.1365724,7.099745,4083.52874483605
Malaysia,Mortalidad_Media,33.029884,-23.854311,11.739831,7.910047,4363.14458333034
Mali,Mortalidad_Alta,-50.072063,-2.8918004,-2.826096,17.258123,969.72220560562
Mali,Mortalidad_Alta,-29.241522,-48.675896,9.344329,15.409305,1027.27345365357
Mali,Mortalidad_Alta,-50.129868,-3.025614,-2.7258723,17.195814,953.242943290974
Mali,Mortalidad_Alta,-49.317753,-3.1641555,-2.631527,17.191257,971.949318638092
Mali,Mortalidad_Alta,-29.205893,-49.12606,9.340195,15.431879,996.379292136901
Mali,Mortalidad_Alta,-48.28841,-3.448273,-2.5821896,17.184824,924.057531692284
Mali,Mortalidad_Alta,-47.7258,-3.4467933,-2.4904943,17.133144,872.468587171653
Mali,Mortalidad_Alta,-46.726524,-3.3787677,-2.4035313,16.993412,838.11986940103
Mali,Mortalidad_Alta,-46.00866,-3.2891483,-2.2853591,16.856874,940.243260037952
Mali,Mortalidad_Alta,-45.204136,-3.2411263,-2.2376833,16.807932,903.190452512378
Mali,Mortalidad_Alta,-46.42908,-3.2946343,-2.3571227,17.008108,878.217175344858
Mali,Mortalidad_Alta,-44.588654,-3.134692,-2.194638,16.772472,941.574944706639
Mali,Mortalidad_Alta,-43.616474,-2.6604698,-1.9809297,16.57881,827.617660082715
Mali,Mortalidad_Alta,-28.3352,-53.87453,8.982983,14.917512,815.78868795173
Mali,Mortalidad_Alta,-33.359135,-6.819673,-1.0437016,16.325844,820.715705601841
Mali,Mortalidad_Alta,-32.9652,-6.955661,-0.9434015,16.312178,711.675463215078
Mali,Mortalidad_Alta,-28.180351,-55.40331,8.871735,14.806096,633.221946737432
Mali,Mortalidad_Alta,-33.216763,-7.138763,-0.9525979,16.364199,591.630393473705
Mali,Mortalidad_Alta,-33.026783,-10.860123,-0.7638579,16.663204,542.887347640863
Mali,Mortalidad_Alta,-45.892197,-13.577745,-0.98011875,17.894432,371.627016389759
Mali,Mortalidad_Alta,-46.13287,-13.876296,-1.0017185,18.019306,318.042432039222
Mali,Mortalidad_Alta,-31.98922,-52.397224,8.846832,15.347392,291.159497911347
Mali,Mortalidad_Alta,-45.881733,-14.356668,-0.9130319,17.99684,256.199554978241
Mali,Mortalidad_Alta,-46.613735,-16.669458,-0.9081895,18.196459,265.717051612187
Malta,Mortalidad_Baja,54.750416,-30.474129,16.131006,4.7307096,36224.2819955817
Malta,Mortalidad_Baja,54.575905,-30.416447,16.128279,4.745238,38065.354346575
Malta,Mortalidad_Baja,54.517204,-30.551664,16.12346,4.7375975,31833.596382464
Malta,Mortalidad_Baja,54.515755,-31.210642,16.104038,4.7170606,32421.9179753188
Malta,Mortalidad_Baja,54.375355,-31.027122,16.11725,4.761827,33382.2677502638
Malta,Mortalidad_Baja,54.337425,-30.734924,16.131815,4.7330356,30317.2443357939
Malta,Mortalidad_Baja,53.840214,-30.136753,16.078869,4.751054,26459.0772054811
Malta,Mortalidad_Baja,53.933456,-30.070358,16.082441,4.748433,25529.6813131565
Malta,Mortalidad_Baja,53.269825,-29.910149,16.026949,4.787871,27424.5765369278
Malta,Mortalidad_Baja,52.7742,-29.787533,15.975075,4.819221,25415.5566806942
Malta,Mortalidad_Baja,51.966164,-29.608494,15.726562,4.9913526,22878.3131257656
Malta,Mortalidad_Baja,49.916515,-29.855267,15.567526,5.152338,23516.9691282762
Malta,Mortalidad_Baja,49.78482,-28.601149,15.38649,5.084163,21946.6070188242
Malta,Mortalidad_Baja,49.40007,-28.626898,15.195071,5.22249,21176.3216665018
Malta,Mortalidad_Baja,44.82706,-24.00315,14.675799,5.2476068,22315.3104812611
Malta,Mortalidad_Baja,45.01787,-23.332773,14.526472,5.243474,19444.1743635565
Malta,Mortalidad_Baja,44.938534,-22.497225,14.471955,5.248481,16653.6038312389
Malta,Mortalidad_Baja,12.328766,38.442112,-3.623884,5.4269137,15831.3439802756
Malta,Mortalidad_Baja,12.252413,38.47847,-3.598817,5.468986,15212.1312964883
Malta,Mortalidad_Baja,0.9443868,40.664932,-3.558119,7.796949,13593.9787182902
Malta,Mortalidad_Baja,0.8684524,40.700115,-3.555524,7.800311,11251.2024877398
Malta,Mortalidad_Baja,0.9533494,40.66093,-3.594293,7.769298,10357.7026407269
Malta,Mortalidad_Baja,0.72729,40.7601,-3.570396,7.794689,10348.4860163
Malta,Mortalidad_Baja,-6.713912,31.390064,-2.5793002,7.1120987,9828.22830085662
Mauritania,Mortalidad_Media,-48.182617,26.989355,-5.1808553,14.115545,1960.35240077424
Mauritania,Mortalidad_Alta,-46.681816,27.4,-5.054674,14.068582,1947.78918383313
Mauritania,Mortalidad_Alta,-46.141785,27.218306,-4.861411,14.075408,1795.76459566714
Mauritania,Mortalidad_Media,-19.986464,-46.710037,10.489067,14.343761,1767.072710621
Mauritania,Mortalidad_Media,-48.195847,24.81397,-5.065913,14.287153,1722.93528854073
Mauritania,Mortalidad_Media,-47.832584,24.79272,-4.980745,14.194533,1615.00401327323
Mauritania,Mortalidad_Alta,-47.449257,24.800676,-4.807705,14.024518,1565.76575722696
Mauritania,Mortalidad_Alta,-41.03139,27.377115,-4.693286,13.873211,1554.94897871782
Mauritania,Mortalidad_Alta,-19.728798,-46.605625,10.481424,14.339389,1713.00865264234
Mauritania,Mortalidad_Alta,-43.832844,26.175737,-4.571448,14.026426,1934.24103064714
Mauritania,Mortalidad_Alta,-43.634243,26.132383,-4.590494,14.030011,1859.11733247641
Mauritania,Mortalidad_Alta,-43.8265,26.232534,-4.576161,14.024718,1931.19975525465
Mauritania,Mortalidad_Alta,-42.989548,25.441683,-4.4652414,14.088466,1659.96369705455
Mauritania,Mortalidad_Alta,-42.13778,24.519503,-4.378571,14.117774,1435.43010811893
Mauritania,Mortalidad_Alta,-20.57711,-48.3772,10.42083,14.383446,1635.5630623124
Mauritania,Mortalidad_Alta,-43.7334,24.664316,-4.453928,14.117915,1405.15016203368
Mauritania,Mortalidad_Alta,-44.237404,24.73663,-4.48725,14.119097,1300.60367988659
Mauritania,Mortalidad_Alta,-43.39662,21.288038,-4.2334337,14.370484,998.96583416747
Mauritania,Mortalidad_Alta,-22.822388,-50.340603,9.825145,14.616963,823.554457141893
Mauritania,Mortalidad_Alta,-44.296894,18.186094,-3.8687916,14.940252,732.017820812675
Mauritania,Mortalidad_Alta,-44.429043,18.144096,-3.88174,14.943223,648.879643934862
Mauritania,Mortalidad_Alta,-44.643246,17.916311,-3.8516698,15.010078,651.817840199777
Mauritania,Mortalidad_Alta,-27.236185,-52.291374,9.194461,15.004029,680.911061879778
Mauritania,Mortalidad_Alta,-28.256916,-52.068577,9.17179,15.173705,904.719170071042
Mauritius,Mortalidad_Media,10.4974785,34.754154,-3.6776555,5.706397,10223.7882316574
Mauritius,Mortalidad_Media,10.811856,34.4512,-3.6405957,5.665903,9068.97300226707
Mauritius,Mortalidad_Media,11.037442,34.243504,-3.5961664,5.639538,9011.04288445023
Mauritius,Mortalidad_Media,11.067554,29.778557,-3.1067967,5.795268,11403.2527870674
Mauritius,Mortalidad_Media,10.565588,34.292454,-3.6500134,5.658729,11643.4605962124
Mauritius,Mortalidad_Media,24.791018,-44.34119,10.122812,9.335158,10841.6847754844
Mauritius,Mortalidad_Media,10.480553,34.60796,-3.7008777,5.721321,9965.72531085228
Mauritius,Mortalidad_Media,10.074729,34.40836,-3.6757596,5.7202325,9507.87133656424
Mauritius,Mortalidad_Media,9.894296,34.589752,-3.7253969,5.76846,10366.3550754936
Mauritius,Mortalidad_Media,9.182818,34.365852,-3.7708673,5.855766,9764.64413060045
Mauritius,Mortalidad_Media,24.535452,-41.122963,10.412783,9.365618,9291.23627601053
Mauritius,Mortalidad_Media,8.918924,34.71333,-3.881772,5.9483314,9197.04299089459
Mauritius,Mortalidad_Media,8.824121,34.82313,-3.8402507,5.9088483,8000.37643182154
Mauritius,Mortalidad_Media,7.089042,33.697575,-3.898633,6.162173,7318.12640972422
Mauritius,Mortalidad_Media,7.786561,34.394257,-3.9334178,6.0951347,8030.05228087539
Mauritius,Mortalidad_Media,5.3963094,32.610764,-3.8448582,6.462985,6574.6635764099
Mauritius,Mortalidad_Media,17.715908,-46.433456,10.222964,9.919354,5695.97525509869
Mauritius,Mortalidad_Media,2.9161825,33.189785,-3.6506367,8.43261,5354.02974260642
Mauritius,Mortalidad_Media,2.0673022,33.482952,-3.739537,8.5585165,5460.60800184198
Mauritius,Mortalidad_Media,2.0376165,33.47788,-3.7097085,8.579211,4858.26575549747
Mauritius,Mortalidad_Media,1.776041,33.581646,-3.7152407,8.585623,4073.06053055903
Mauritius,Mortalidad_Media,1.1936926,33.674793,-3.7292225,8.701919,3908.55694927435
Mauritius,Mortalidad_Media,1.1463492,33.698147,-3.7058272,8.695066,3981.98343249582
Mauritius,Mortalidad_Media,-14.83479,37.0057,-4.732645,9.9493265,3648.01649622256
Mexico,Mortalidad_Media,20.02217,-50.458736,9.824156,9.992629,11402.1410374782
Mexico,Mortalidad_Media,2.9496431,32.075554,-3.5122404,8.402419,10314.0506725979
Mexico,Mortalidad_Media,16.505323,-47.370895,10.156899,10.495309,8841.2707511328
Mexico,Mortalidad_Media,4.5954137,27.659193,-3.3668118,7.9028506,10369.5553585271
Mexico,Mortalidad_Media,20.67038,-50.61964,9.830283,10.019921,10084.7937553679
Mexico,Mortalidad_Media,4.3087163,27.727959,-3.3242638,7.902961,9649.27816772402
Mexico,Mortalidad_Media,19.504927,-49.95651,9.794996,9.9905405,9097.92397674769
Mexico,Mortalidad_Media,3.9571772,27.782627,-3.31127,7.922383,10021.2386124039
Mexico,Mortalidad_Media,20.450401,-50.468845,9.811376,9.983625,11391.3773510244
Mexico,Mortalidad_Media,4.177523,27.488283,-3.3139944,7.8975916,11216.800851866
Mexico,Mortalidad_Media,20.0882,-50.538788,9.800956,9.983538,10744.1335229686
Mexico,Mortalidad_Media,3.8787985,27.807829,-3.3042781,7.9299736,10664.4944046282
Mexico,Mortalidad_Media,19.175745,-50.1845,9.831136,9.946989,9728.80078237782
Mexico,Mortalidad_Media,3.597262,27.73351,-3.284539,7.9444523,8423.56933214711
Mexico,Mortalidad_Media,19.339087,-50.766613,9.745195,10.040837,10523.7685427665
Mexico,Mortalidad_Media,3.6195545,28.076683,-3.3039548,7.9201264,10134.3327129706
Mexico,Mortalidad_Media,18.748426,-50.789814,9.737742,9.999197,9512.63575346699
Mexico,Mortalidad_Media,18.90442,-50.852165,9.75263,10.032693,8671.75891885163
Mexico,Mortalidad_Media,18.651596,-50.965748,9.730854,10.055352,7849.66759649565
Mexico,Mortalidad_Media,3.2439,28.04997,-3.3011029,7.9468255,7434.07465031562
Mexico,Mortalidad_Media,18.401037,-51.437218,9.730504,10.053041,7983.03398381759
Mexico,Mortalidad_Media,3.0501065,28.282078,-3.28107,7.971204,7952.76479510706
Mexico,Mortalidad_Media,17.917439,-51.707794,9.761227,10.090544,7524.0271380091
Mexico,Mortalidad_Media,1.5959797,30.455286,-3.4823487,8.613361,4183.87847727479
Moldova,Mortalidad_Media,14.605228,-45.36625,10.238907,10.620296,5744.29618434435
Moldova,Mortalidad_Media,-0.7365489,-41.593414,11.293022,11.891102,5274.60582195352
Moldova,Mortalidad_Media,-12.333058,38.227757,-4.6742334,9.456969,4375.7788930524
Moldova,Mortalidad_Media,-0.9550633,-43.4065,11.283581,12.008068,4405.33418162155
Moldova,Mortalidad_Media,-1.0228854,-43.17823,11.2748165,11.999223,4156.44981956646
Moldova,Mortalidad_Media,-1.723024,-42.550163,11.317438,12.063736,3453.26727720294
Moldova,Mortalidad_Media,-1.2749527,-41.751205,11.354833,11.968079,2847.08794770479
Moldova,Mortalidad_Media,-1.421831,-41.725082,11.363993,11.98683,2749.55137054338
Moldova,Mortalidad_Media,-2.7559526,-42.050125,11.349666,12.19446,3289.95758568777
Moldova,Mortalidad_Media,-1.7171819,-42.506863,11.349489,12.068746,3321.04397795719
Moldova,Mortalidad_Media,-0.78742415,-42.94888,11.294672,11.967463,3044.8084324815
Moldova,Mortalidad_Media,-1.1759855,-42.079147,11.362255,11.99813,2941.36224066021
Moldova,Mortalidad_Media,-1.0076234,-43.018867,11.251186,12.010853,2436.79935102421
